race_id,modele,cheval,cote,cote_cloture,ev,mise,date_detection,resultat,gain_euros
16082026_3_5,v14sire,KRISTINA,6.2,8.60,0.12551755666022668,2.82,2026-08-16T11:00:56.247526+00:00,PERDANT,-2.82
16082026_3_5,v14sire,KIMMAJO,6.1,4.90,0.14982603527267413,3.43,2026-08-16T11:00:56.247526+00:00,PERDANT,-3.43
16082026_3_5,v14sire,KERMES,6.6,6.00,0.15584120667415724,3.25,2026-08-16T11:00:56.247526+00:00,PERDANT,-3.25
16082026_3_5,v1.5,KRISTINA,6.2,8.60,0.2525398323396979,5.13,2026-08-16T11:00:56.247526+00:00,PERDANT,-5.13
16082026_3_5,v1.5,KARAMEL JOYEUX,3.1,2.10,0.11020515181470603,5.54,2026-08-16T11:00:56.247526+00:00,GAGNANT,11.63
16082026_3_5,v1.5,KIMMAJO,6.1,4.90,0.2810014652801176,5.81,2026-08-16T11:00:56.247526+00:00,PERDANT,-5.81
16082026_3_5,v1.5,KERMES,6.6,6.00,0.2902697972537749,5.47,2026-08-16T11:00:56.247526+00:00,PERDANT,-5.47
16082026_3_5,v1.8,KRISTINA,6.2,8.60,0.14879785830807557,1.62,2026-08-16T11:00:56.247526+00:00,PERDANT,-1.62
16082026_3_5,v1.8,KERMES,6.6,6.00,0.18891168320309992,1.91,2026-08-16T11:00:56.247526+00:00,PERDANT,-1.91
16082026_3_5,v1.10,KIMMAJO,6.1,4.90,0.14737569049780475,1.63,2026-08-16T11:00:56.247526+00:00,PERDANT,-1.63
16082026_3_5,v1.10,KERMES,6.6,6.00,0.20083161439624408,2.02,2026-08-16T11:00:56.247526+00:00,PERDANT,-2.02
16082026_3_5,place,KARAMEL JOYEUX,1.60,,,10,2026-08-16T11:00:56.247526+00:00,PLACE,6.00
16082026_3_5,2sur4,KARAMEL JOYEUX|KERMES,,,,10,2026-08-16T11:00:56.247526+00:00,PERDANT,-10.00
16082026_3_5,trio,KARAMEL JOYEUX|KERMES|KIMMAJO,,,,10,2026-08-16T11:00:56.247526+00:00,PERDANT,-10.00
16082026_3_5,multi,KARAMEL JOYEUX|KERMES|KIMMAJO|KRISTINA,,,,10,2026-08-16T11:00:56.247526+00:00,PERDANT,-10.00
16082026_3_6,v1.4,KALINKA ERA,2.9,3.40,0.1271866983180192,10.64,2026-08-16T11:36:22.523753+00:00,PERDANT,-10.64
16082026_3_6,v14favori,KALINKA ERA,2.9,3.40,0.1271866983180192,8.6,2026-08-16T11:36:22.523753+00:00,PERDANT,-8.60
16082026_3_6,v1.5,KALINKA ERA,2.9,3.40,0.17000891617409364,9.43,2026-08-16T11:36:22.523753+00:00,PERDANT,-9.43
16082026_3_6,v1.8,KALINKA ERA,2.9,3.40,0.14466326278176922,4.3,2026-08-16T11:36:22.523753+00:00,PERDANT,-4.30
16082026_3_6,v1.10,KALINKA ERA,2.9,3.40,0.1091459037223852,3.24,2026-08-16T11:36:22.523753+00:00,PERDANT,-3.24
16082026_3_6,v110favori,KALINKA ERA,2.9,3.40,0.1091459037223852,3.4,2026-08-16T11:36:22.523753+00:00,PERDANT,-3.40
16082026_3_6,place,KALINKA ERA,,,,10,2026-08-16T11:36:22.523753+00:00,NON_PLACE,-10.00
16082026_3_6,2sur4,KALINKA ERA|KALINE JAMINI,,,,10,2026-08-16T11:36:22.523753+00:00,PERDANT,-10.00
16082026_3_6,trio,KALINKA ERA|KALINE JAMINI|KANAILLE ROYALE,,,,10,2026-08-16T11:36:22.523753+00:00,PERDANT,-10.00
16082026_3_6,multi,KALINKA ERA|KALINE JAMINI|KANAILLE ROYALE|KALIE PRIMO,,,,10,2026-08-16T11:36:22.523753+00:00,PERDANT,-10.00
16082026_3_7,v1.4,KSAR UNICK,11.0,4.60,0.11966042937315491,1.88,2026-08-16T12:12:21.947004+00:00,GAGNANT,18.80
16082026_3_7,v1.4,KHOUST,10.0,9.30,0.13319689340608232,2.32,2026-08-16T12:12:21.947004+00:00,PERDANT,-2.32
16082026_3_7,v14sire,KINO DE LAUMIERE,33.0,54.00,0.4749308404033268,1.72,2026-08-16T12:12:21.947004+00:00,PERDANT,-1.72
16082026_3_7,v1.5,KIRSCH DES PRES,4.0,3.30,0.11561969179348286,4.04,2026-08-16T12:12:21.947004+00:00,PERDANT,-4.04
16082026_3_7,v1.5,KSAR UNICK,11.0,4.60,0.1799139747667795,1.89,2026-08-16T12:12:21.947004+00:00,GAGNANT,18.90
16082026_3_7,v1.5,KHOUST,10.0,9.30,0.19251018085925975,2.24,2026-08-16T12:12:21.947004+00:00,PERDANT,-2.24
16082026_3_7,place,KIRSCH DES PRES,1.80,,,10,2026-08-16T12:12:21.947004+00:00,PLACE,8.00
16082026_3_7,2sur4,KIRSCH DES PRES|KELROC,1.70,,,10,2026-08-16T12:12:21.947004+00:00,GAGNANT,7.00
16082026_3_7,trio,KIRSCH DES PRES|KELROC|KING CLUB,,,,10,2026-08-16T12:12:21.947004+00:00,PERDANT,-10.00
16082026_3_7,multi,KIRSCH DES PRES|KELROC|KING CLUB|KEL DIABLO ERGEE,,,,10,2026-08-16T12:12:21.947004+00:00,PERDANT,-10.00
16082026_3_8,v1.4,ISIS DE SYVA,7.1,5.80,0.1884694041620516,4.82,2026-08-16T13:00:58.689081+00:00,PERDANT,-4.82
16082026_3_8,v1.4,INUKSHUK,10.0,8.10,0.105262462386156,1.82,2026-08-16T13:00:58.689081+00:00,PERDANT,-1.82
16082026_3_8,v14sire,HIGHEST WIND,12.0,6.60,0.9416252998477073,9.92,2026-08-16T13:00:58.689081+00:00,PERDANT,-9.92
16082026_3_8,v1.5,ISIS DE SYVA,7.1,5.80,0.2520198934043347,4.29,2026-08-16T13:00:58.689081+00:00,PERDANT,-4.29
16082026_3_8,v1.5,IDEAL DE BEZILLAT,7.4,8.70,0.1325992078095093,2.15,2026-08-16T13:00:58.689081+00:00,PERDANT,-2.15
16082026_3_8,v1.5,INUKSHUK,10.0,8.10,0.15942128098542985,1.84,2026-08-16T13:00:58.689081+00:00,PERDANT,-1.84
16082026_3_8,v1.8,ISIS DE SYVA,7.1,5.80,0.14978711061144678,2.76,2026-08-16T13:00:58.689081+00:00,PERDANT,-2.76
16082026_3_8,place,HORUS DE VAL,1.50,,,10,2026-08-16T13:00:58.689081+00:00,PLACE,5.00
16082026_3_8,2sur4,HORUS DE VAL|IDEAL DE BEZILLAT,,,,10,2026-08-16T13:00:58.689081+00:00,PERDANT,-10.00
16082026_3_8,trio,HORUS DE VAL|IDEAL DE BEZILLAT|ISIS DE SYVA,,,,10,2026-08-16T13:00:58.689081+00:00,PERDANT,-10.00
16082026_3_8,multi,HORUS DE VAL|IDEAL DE BEZILLAT|ISIS DE SYVA|INUKSHUK,,,,10,2026-08-16T13:00:58.689081+00:00,PERDANT,-10.00
16082026_3_8,2favori,ISIS DE SYVA,7.1,5.80,0.4323618135507328,8.62,2026-08-16T13:00:58.689081+00:00,PERDANT,-8.62
16082026_7_9,v1.4,INFINITY JET,7.6,11.00,1.3160150076171986,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v1.4,KINGSLAND DE SIMM,4.2,4.10,1.0593837596887474,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v1.4,HARMONIE DE SITA,5.1,6.00,1.1354253132172136,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v1.4,IDEM DU PONT,5.4,3.20,0.288807102302443,10.3,2026-08-16T15:24:22.686915+00:00,PERDANT,-10.30
16082026_7_9,v14favori,KINGSLAND DE SIMM,4.2,4.10,1.0593837596887474,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v14sire,KOCKTAIL LOVE,22.0,20.00,0.4848414235111935,2.65,2026-08-16T15:24:22.686915+00:00,PERDANT,-2.65
16082026_7_9,v14sire,INFINITY JET,7.6,11.00,1.2621474133162085,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v14sire,KINGSLAND DE SIMM,4.2,4.10,1.0153396928775016,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v14sire,HARMONIE DE SITA,5.1,6.00,1.0870664783768267,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v1.5,KARAMBA KARACHO,20.0,23.00,0.7206906707445144,3.96,2026-08-16T15:24:22.686915+00:00,PERDANT,-3.96
16082026_7_9,v1.5,JERICHO DU BELLAY,19.0,31.00,0.5029029244974283,2.92,2026-08-16T15:24:22.686915+00:00,PERDANT,-2.92
16082026_7_9,v1.5,KOCKTAIL LOVE,22.0,20.00,0.34183954936138394,1.7,2026-08-16T15:24:22.686915+00:00,PERDANT,-1.70
16082026_7_9,v1.5,KAPITANO DE LOU,8.9,14.00,0.4991072958314431,6.59,2026-08-16T15:24:22.686915+00:00,GAGNANT,52.06
16082026_7_9,v1.5,ILIADE DU GOUTIER,22.0,19.00,0.3684403138529806,1.83,2026-08-16T15:24:22.686915+00:00,PERDANT,-1.83
16082026_7_9,v1.5,JOBALASKO BLEU,13.0,18.00,0.6940267224533376,6.04,2026-08-16T15:24:22.686915+00:00,PERDANT,-6.04
16082026_7_9,v1.5,INFINITY JET,7.6,11.00,2.464992997501491,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v1.5,KINGSLAND DE SIMM,4.2,4.10,1.723373869425981,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v1.5,HARMONIE DE SITA,5.1,6.00,1.953382354191708,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v1.5,IDEM DU PONT,5.4,3.20,0.8735851101981422,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v1.8,KARAMBA KARACHO,20.0,23.00,0.8183701429362167,2.41,2026-08-16T15:24:22.686915+00:00,PERDANT,-2.41
16082026_7_9,v1.8,JERICHO DU BELLAY,19.0,31.00,0.4399708070670747,2.74,2026-08-16T15:24:22.686915+00:00,PERDANT,-2.74
16082026_7_9,v1.8,KAPITANO DE LOU,8.9,14.00,0.466547785649553,3.31,2026-08-16T15:24:22.686915+00:00,GAGNANT,26.15
16082026_7_9,v1.8,JOBALASKO BLEU,13.0,18.00,0.7085646051381194,3.31,2026-08-16T15:24:22.686915+00:00,PERDANT,-3.31
16082026_7_9,v1.8,INFINITY JET,7.6,11.00,2.6929440674193654,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v1.8,KINGSLAND DE SIMM,4.2,4.10,1.5320280996406437,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v1.8,HARMONIE DE SITA,5.1,6.00,2.294901818854073,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v1.8,IDEM DU PONT,5.4,3.20,0.8985305859456882,11.43,2026-08-16T15:24:22.686915+00:00,PERDANT,-11.43
16082026_7_9,v1.10,KARAMBA KARACHO,20.0,23.00,0.7057065777636151,2.08,2026-08-16T15:24:22.686915+00:00,PERDANT,-2.08
16082026_7_9,v1.10,JERICHO DU BELLAY,19.0,31.00,0.2547887884013331,1.59,2026-08-16T15:24:22.686915+00:00,PERDANT,-1.59
16082026_7_9,v1.10,KAPITANO DE LOU,8.9,14.00,0.37167667590213016,2.64,2026-08-16T15:24:22.686915+00:00,GAGNANT,20.86
16082026_7_9,v1.10,JOBALASKO BLEU,13.0,18.00,0.553587544367975,2.59,2026-08-16T15:24:22.686915+00:00,PERDANT,-2.59
16082026_7_9,v1.10,INFINITY JET,7.6,11.00,2.352404794867982,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v1.10,KINGSLAND DE SIMM,4.2,4.10,1.4129589426187787,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v1.10,HARMONIE DE SITA,5.1,6.00,2.0333623701901913,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,v1.10,IDEM DU PONT,5.4,3.20,0.700404943187978,8.93,2026-08-16T15:24:22.686915+00:00,PERDANT,-8.93
16082026_7_9,v110favori,KINGSLAND DE SIMM,4.2,4.10,1.4129589426187787,20,2026-08-16T15:24:22.686915+00:00,PERDANT,-20.00
16082026_7_9,place,HARMONIE DE SITA,,,,10,2026-08-16T15:24:22.686915+00:00,NON_PLACE,-10.00
16082026_7_9,2sur4,HARMONIE DE SITA|KINGSLAND DE SIMM,,,,10,2026-08-16T15:24:22.686915+00:00,PERDANT,-10.00
16082026_7_9,trio,HARMONIE DE SITA|KINGSLAND DE SIMM|INFINITY JET,,,,10,2026-08-16T15:24:22.686915+00:00,,
16082026_7_9,multi,HARMONIE DE SITA|KINGSLAND DE SIMM|INFINITY JET|IDEM DU PONT,,,,10,2026-08-16T15:24:22.686915+00:00,PERDANT,-10.00
17082026_3_2,v14sire,NICO DE SAINT NOM,9.8,3.80,0.7845214778595273,9.67,2026-08-17T09:50:46.299524+00:00,PERDANT,-9.67
17082026_3_2,v1.5,NIGHTMARE,11.0,12.00,0.21186133076002767,2.12,2026-08-17T09:50:46.299524+00:00,PERDANT,-2.12
17082026_3_2,v1.8,NIGHTMARE,11.0,12.00,0.1722913620156754,1.84,2026-08-17T09:50:46.299524+00:00,PERDANT,-1.84
17082026_3_2,v1.10,NIGHTMARE,11.0,12.00,0.24901692303988487,2.66,2026-08-17T09:50:46.299524+00:00,PERDANT,-2.66
17082026_3_2,place,NEW SPIRIT,2.10,,,10,2026-08-17T09:50:46.299524+00:00,PLACE,11.00
17082026_3_2,2sur4,NEW SPIRIT|NIGHTMARE,,,,10,2026-08-17T09:50:46.299524+00:00,PERDANT,-10.00
17082026_3_2,trio,NEW SPIRIT|NIGHTMARE|NICO DE SAINT NOM,,,,10,2026-08-17T09:50:46.299524+00:00,PERDANT,-10.00
17082026_3_2,multi,NEW SPIRIT|NIGHTMARE|NICO DE SAINT NOM|NEIGE DES LANDES,,,,10,2026-08-17T09:50:46.299524+00:00,PERDANT,-10.00
17082026_3_3,v1.4,KING OF JIEL,4.4,3.50,0.18330084632908417,8.08,2026-08-17T10:16:50.040114+00:00,GAGNANT,27.47
17082026_3_3,v1.4,KING DE GINAI,3.0,3.30,0.26134771000609325,19.59,2026-08-17T10:16:50.040114+00:00,PERDANT,-19.59
17082026_3_3,v1.4,KENIDILLE,2.9,3.30,0.14627607953602606,11.54,2026-08-17T10:16:50.040114+00:00,PERDANT,-11.54
17082026_3_3,v14favori,KENIDILLE,2.9,3.30,0.14627607953602606,9.67,2026-08-17T10:16:50.040114+00:00,PERDANT,-9.67
17082026_3_3,v14sire,KING OF JIEL,4.4,3.50,0.11357030271377688,3.62,2026-08-17T10:16:50.040114+00:00,GAGNANT,12.31
17082026_3_3,v14sire,KING DE GINAI,3.0,3.30,0.2038276402243091,11.05,2026-08-17T10:16:50.040114+00:00,PERDANT,-11.05
17082026_3_3,v1.5,KING OF JIEL,4.4,3.50,0.3316225700881421,9.75,2026-08-17T10:16:50.040114+00:00,GAGNANT,33.15
17082026_3_3,v1.5,KING DE GINAI,3.0,3.30,0.40501463660642334,20,2026-08-17T10:16:50.040114+00:00,PERDANT,-20.00
17082026_3_3,v1.5,KENIDILLE,2.9,3.30,0.2663781064276878,14.01,2026-08-17T10:16:50.040114+00:00,PERDANT,-14.01
17082026_3_3,v1.8,KANSAS DU RIB,17.0,24.00,0.44068884480393833,2.94,2026-08-17T10:16:50.040114+00:00,PERDANT,-2.94
17082026_3_3,v1.8,KAMES MERITE,8.9,7.70,0.24596341505715746,1.66,2026-08-17T10:16:50.040114+00:00,PERDANT,-1.66
17082026_3_3,v1.8,KAVIVE,9.9,9.10,0.34474205292907634,4.13,2026-08-17T10:16:50.040114+00:00,PERDANT,-4.13
17082026_3_3,v1.8,KING OF JIEL,4.4,3.50,0.4769706847096413,14.95,2026-08-17T10:16:50.040114+00:00,GAGNANT,50.83
17082026_3_3,v1.8,KING DE GINAI,3.0,3.30,0.5380498645747007,14.34,2026-08-17T10:16:50.040114+00:00,PERDANT,-14.34
17082026_3_3,v1.8,KENIDILLE,2.9,3.30,0.3326919683230021,18.66,2026-08-17T10:16:50.040114+00:00,PERDANT,-18.66
17082026_3_3,v1.10,KANSAS DU RIB,17.0,24.00,0.37483992191235416,2.5,2026-08-17T10:16:50.040114+00:00,PERDANT,-2.50
17082026_3_3,v1.10,KAMES MERITE,8.9,7.70,0.223287714589117,1.51,2026-08-17T10:16:50.040114+00:00,PERDANT,-1.51
17082026_3_3,v1.10,KAVIVE,9.9,9.10,0.22980442837352166,2.76,2026-08-17T10:16:50.040114+00:00,PERDANT,-2.76
17082026_3_3,v1.10,KING OF JIEL,4.4,3.50,0.3995152569538667,12.55,2026-08-17T10:16:50.040114+00:00,GAGNANT,42.67
17082026_3_3,v1.10,KING DE GINAI,3.0,3.30,0.5023267511032432,13.41,2026-08-17T10:16:50.040114+00:00,PERDANT,-13.41
17082026_3_3,v1.10,KENIDILLE,2.9,3.30,0.2380422179388324,13.38,2026-08-17T10:16:50.040114+00:00,PERDANT,-13.38
17082026_3_3,v110favori,KENIDILLE,2.9,3.30,0.2380422179388324,14.54,2026-08-17T10:16:50.040114+00:00,PERDANT,-14.54
17082026_3_3,place,KING DE GINAI,,,,10,2026-08-17T10:16:50.040114+00:00,NON_PLACE,-10.00
17082026_3_3,2sur4,KING DE GINAI|KENIDILLE,,,,10,2026-08-17T10:16:50.040114+00:00,PERDANT,-10.00
17082026_3_3,trio,KING DE GINAI|KENIDILLE|KING OF JIEL,,,,10,2026-08-17T10:16:50.040114+00:00,,
17082026_3_4,v1.4,MONSIEUR AS,8.4,4.60,0.36685465425750463,7.43,2026-08-17T10:49:30.655702+00:00,PERDANT,-7.43
17082026_3_4,v1.4,MUZE MAKER,3.9,2.20,0.12582742476094833,6.5,2026-08-17T10:49:30.655702+00:00,PERDANT,-6.50
17082026_3_4,v1.5,MILADY OF PARIS,8.4,13.00,0.14339659424607176,1.94,2026-08-17T10:49:30.655702+00:00,PERDANT,-1.94
17082026_3_4,v1.5,MISSING,2.9,4.10,0.10922789485278583,5.74,2026-08-17T10:49:30.655702+00:00,GAGNANT,10.91
17082026_3_4,v1.5,MONSIEUR AS,8.4,4.60,0.6029472874236839,8.14,2026-08-17T10:49:30.655702+00:00,PERDANT,-8.14
17082026_3_4,v1.5,MUZE MAKER,3.9,2.20,0.2549231341105338,8.78,2026-08-17T10:49:30.655702+00:00,PERDANT,-8.78
17082026_3_4,v1.8,MISSING,2.9,4.10,0.13702075674901049,3.84,2026-08-17T10:49:30.655702+00:00,GAGNANT,7.30
17082026_3_4,v1.8,MONSIEUR AS,8.4,4.60,0.6424159584883322,4.63,2026-08-17T10:49:30.655702+00:00,PERDANT,-4.63
17082026_3_4,v1.8,MUZE MAKER,3.9,2.20,0.27842244663235727,5.12,2026-08-17T10:49:30.655702+00:00,PERDANT,-5.12
17082026_3_4,v1.10,MISSING,2.9,4.10,0.18279050899928784,5.14,2026-08-17T10:49:30.655702+00:00,GAGNANT,9.77
17082026_3_4,v1.10,MONSIEUR AS,8.4,4.60,0.7577166485404412,5.47,2026-08-17T10:49:30.655702+00:00,PERDANT,-5.47
17082026_3_4,v1.10,MUZE MAKER,3.9,2.20,0.3621487571987416,6.67,2026-08-17T10:49:30.655702+00:00,PERDANT,-6.67
17082026_3_4,v110favori,MISSING,2.9,4.10,0.18279050899928784,5.58,2026-08-17T10:49:30.655702+00:00,GAGNANT,10.60
17082026_3_4,place,MISSING,2.20,,,10,2026-08-17T10:49:30.655702+00:00,PLACE,12.00
17082026_3_4,2sur4,MISSING|MUZE MAKER,,,,10,2026-08-17T10:49:30.655702+00:00,PERDANT,-10.00
17082026_3_4,trio,MISSING|MUZE MAKER|MONSIEUR AS,,,,10,2026-08-17T10:49:30.655702+00:00,PERDANT,-10.00
17082026_3_4,multi,MISSING|MUZE MAKER|MONSIEUR AS|MILADY OF PARIS,,,,10,2026-08-17T10:49:30.655702+00:00,PERDANT,-10.00
17082026_3_5,v1.4,KAPRICE D'EVAILLES,4.5,4.10,0.33144655692275804,14.16,2026-08-17T11:24:21.094116+00:00,PERDANT,-14.16
17082026_3_5,v1.4,KOUIDITCH D'ABOMEY,5.8,7.90,0.1782955764106362,5.55,2026-08-17T11:24:21.094116+00:00,PERDANT,-5.55
17082026_3_5,v1.4,KELSAM DU RUISSEAU,4.2,4.20,0.3440674609008114,16.08,2026-08-17T11:24:21.094116+00:00,PERDANT,-16.08
17082026_3_5,v14favori,KELSAM DU RUISSEAU,4.2,4.20,0.3440674609008114,13.39,2026-08-17T11:24:21.094116+00:00,PERDANT,-13.39
17082026_3_5,v1.5,KEL COPAIN,5.6,4.40,0.17006367458878735,3.68,2026-08-17T11:24:21.094116+00:00,PERDANT,-3.68
17082026_3_5,v1.5,KARELLE DU DORAT,10.0,5.80,0.22630754054625513,2.51,2026-08-17T11:24:21.094116+00:00,GAGNANT,22.59
17082026_3_5,v1.5,KAPRICE D'EVAILLES,4.5,4.10,0.5210511477120612,14.83,2026-08-17T11:24:21.094116+00:00,PERDANT,-14.83
17082026_3_5,v1.5,KOUIDITCH D'ABOMEY,5.8,7.90,0.3402546529417103,7.06,2026-08-17T11:24:21.094116+00:00,PERDANT,-7.06
17082026_3_5,v1.5,KELSAM DU RUISSEAU,4.2,4.20,0.5301621265404122,16.5,2026-08-17T11:24:21.094116+00:00,PERDANT,-16.50
17082026_3_5,v1.5,KIRENE FLASH,6.8,8.60,0.16949253893108351,2.91,2026-08-17T11:24:21.094116+00:00,PERDANT,-2.91
17082026_3_5,v1.8,KEL COPAIN,5.6,4.40,0.15896377587458654,3.71,2026-08-17T11:24:21.094116+00:00,PERDANT,-3.71
17082026_3_5,v1.8,KARELLE DU DORAT,10.0,5.80,0.3082635701667591,1.84,2026-08-17T11:24:21.094116+00:00,GAGNANT,16.56
17082026_3_5,v1.8,KAPRICE D'EVAILLES,4.5,4.10,0.6194159179769745,9.49,2026-08-17T11:24:21.094116+00:00,PERDANT,-9.49
17082026_3_5,v1.8,KOUIDITCH D'ABOMEY,5.8,7.90,0.30673072420422476,6.86,2026-08-17T11:24:21.094116+00:00,PERDANT,-6.86
17082026_3_5,v1.8,KELSAM DU RUISSEAU,4.2,4.20,0.49540111415570864,8.31,2026-08-17T11:24:21.094116+00:00,PERDANT,-8.31
17082026_3_5,v1.8,KIRENE FLASH,6.8,8.60,0.18440772646349535,1.71,2026-08-17T11:24:21.094116+00:00,PERDANT,-1.71
17082026_3_5,v1.10,KEL COPAIN,5.6,4.40,0.11310005772033604,2.64,2026-08-17T11:24:21.094116+00:00,PERDANT,-2.64
17082026_3_5,v1.10,KAPRICE D'EVAILLES,4.5,4.10,0.6069059972276487,9.32,2026-08-17T11:24:21.094116+00:00,PERDANT,-9.32
17082026_3_5,v1.10,KOUIDITCH D'ABOMEY,5.8,7.90,0.24391981179398137,5.46,2026-08-17T11:24:21.094116+00:00,PERDANT,-5.46
17082026_3_5,v1.10,KELSAM DU RUISSEAU,4.2,4.20,0.485463291180237,8.15,2026-08-17T11:24:21.094116+00:00,PERDANT,-8.15
17082026_3_5,v110favori,KELSAM DU RUISSEAU,4.2,4.20,0.485463291180237,8.69,2026-08-17T11:24:21.094116+00:00,PERDANT,-8.69
17082026_3_5,place,KAPRICE D'EVAILLES,,,,10,2026-08-17T11:24:21.094116+00:00,NON_PLACE,-10.00
17082026_3_5,2sur4,KAPRICE D'EVAILLES|KELSAM DU RUISSEAU,,,,10,2026-08-17T11:24:21.094116+00:00,PERDANT,-10.00
17082026_3_5,trio,KAPRICE D'EVAILLES|KELSAM DU RUISSEAU|KOUIDITCH D'ABOMEY,,,,10,2026-08-17T11:24:21.094116+00:00,PERDANT,-10.00
17082026_3_5,multi,KAPRICE D'EVAILLES|KELSAM DU RUISSEAU|KOUIDITCH D'ABOMEY|KEL COPAIN,,,,10,2026-08-17T11:24:21.094116+00:00,PERDANT,-10.00
17082026_3_6,v1.4,KELIA DES TOUCHES,8.3,8.70,0.13281890017984188,2.7,2026-08-17T12:01:18.986645+00:00,PERDANT,-2.70
17082026_3_6,v1.4,JACKSON D'ECAJEUL,4.3,3.10,0.17256060097990122,7.75,2026-08-17T12:01:18.986645+00:00,GAGNANT,25.57
17082026_3_6,v14sire,JACKSON D'ECAJEUL,4.3,3.10,0.33040068570083725,10.77,2026-08-17T12:01:18.986645+00:00,GAGNANT,35.54
17082026_3_6,v1.5,KIMI DU DOME,6.4,4.40,0.15782042268381757,2.89,2026-08-17T12:01:18.986645+00:00,PERDANT,-2.89
17082026_3_6,v1.5,KELIA DES TOUCHES,8.3,8.70,0.3065776828374842,4.15,2026-08-17T12:01:18.986645+00:00,PERDANT,-4.15
17082026_3_6,v1.5,JACKSON D'ECAJEUL,4.3,3.10,0.32393470240533784,9.7,2026-08-17T12:01:18.986645+00:00,GAGNANT,32.01
17082026_3_6,v1.8,KIMI DU DOME,6.4,4.40,0.31628227571316736,3.14,2026-08-17T12:01:18.986645+00:00,PERDANT,-3.14
17082026_3_6,v1.8,KELIA DES TOUCHES,8.3,8.70,0.4830488566993052,3.54,2026-08-17T12:01:18.986645+00:00,PERDANT,-3.54
17082026_3_6,v1.8,JACKSON D'ECAJEUL,4.3,3.10,0.37344894383332816,12.12,2026-08-17T12:01:18.986645+00:00,GAGNANT,40.00
17082026_3_6,v1.10,KIMI DU DOME,6.4,4.40,0.28789023931812374,2.86,2026-08-17T12:01:18.986645+00:00,PERDANT,-2.86
17082026_3_6,v1.10,KELIA DES TOUCHES,8.3,8.70,0.39395342604602446,2.89,2026-08-17T12:01:18.986645+00:00,PERDANT,-2.89
17082026_3_6,v1.10,JACKSON D'ECAJEUL,4.3,3.10,0.2809913498507388,9.13,2026-08-17T12:01:18.986645+00:00,GAGNANT,30.13
17082026_3_6,place,KATY'S TIME,,,,10,2026-08-17T12:01:18.986645+00:00,NON_PLACE,-10.00
17082026_3_6,2sur4,KATY'S TIME|JACKSON D'ECAJEUL,,,,10,2026-08-17T12:01:18.986645+00:00,,
17082026_3_6,trio,KATY'S TIME|JACKSON D'ECAJEUL|KIMI DU DOME,,,,10,2026-08-17T12:01:18.986645+00:00,PERDANT,-10.00
17082026_3_7,v1.4,JOG JELOCA,3.0,3.80,0.1087771489651641,7.86,2026-08-17T12:36:21.663282+00:00,PERDANT,-7.86
17082026_3_7,v1.4,JOKER D'OLAINE,6.1,3.80,0.39175296418608907,11.1,2026-08-17T12:36:21.663282+00:00,PERDANT,-11.10
17082026_3_7,v1.4,JULIANO STILE,5.4,5.50,0.1591009088671822,5.23,2026-08-17T12:36:21.663282+00:00,GAGNANT,23.01
17082026_3_7,v14favori,JOG JELOCA,3.0,3.80,0.1087771489651641,6.7,2026-08-17T12:36:21.663282+00:00,PERDANT,-6.70
17082026_3_7,v14sire,JOKER D'OLAINE,6.1,3.80,0.31848942276771375,6.72,2026-08-17T12:36:21.663282+00:00,PERDANT,-6.72
17082026_3_7,v1.5,JOG JELOCA,3.0,3.80,0.2328427836603455,11.24,2026-08-17T12:36:21.663282+00:00,PERDANT,-11.24
17082026_3_7,v1.5,JOKER D'OLAINE,6.1,3.80,0.6266652748628676,11.87,2026-08-17T12:36:21.663282+00:00,PERDANT,-11.87
17082026_3_7,v1.5,JUNE D'ERABLE,4.1,3.80,0.1842199808010827,5.74,2026-08-17T12:36:21.663282+00:00,PERDANT,-5.74
17082026_3_7,v1.5,JULIANO STILE,5.4,5.50,0.3231937762682109,7.09,2026-08-17T12:36:21.663282+00:00,GAGNANT,31.20
